id,study_id,synthesis,study,year,doi,journal,title,country,region,site,lat,lon,crop,cropFull,outcome,subOutcome,unit,practice,practiceDetail,comparator,cMean,cSD,cN,tMean,tSD,tN,lnRR,lnRR_SE,value,years
"MD_Paut,_24_A glo_Sc_503",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,15.2,,3.0,19.81,,3.0,0.2649,,30.3,2.0
"MD_Paut,_24_A glo_Sc_504",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.2,,3.0,25.06,,3.0,0.5,,64.9,2.0
"MD_Paut,_24_A glo_Sc_505",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.2,,3.0,25.53,,3.0,0.5186,,68.0,2.0
"MD_Paut,_24_A glo_Sc_506",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.2,,3.0,20.46,,3.0,0.2972,,34.6,2.0
"MD_Paut,_24_A glo_Sc_507",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.2,,3.0,19.69,,3.0,0.2588,,29.5,2.0
"MD_Paut,_24_A glo_Sc_508",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,16.53,,3.0,19.35,,3.0,0.1575,,17.1,2.0
"MD_Paut,_24_A glo_Sc_509",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,16.53,,3.0,19.81,,3.0,0.181,,19.8,2.0
"MD_Paut,_24_A glo_Sc_510",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,No Fertilizers Applied,No Fertilizers Applied,External input dependency,16.53,,3.0,15.2,,3.0,-0.0839,,-8.0,2.0
"MD_Paut,_24_A glo_Sc_511",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,No Fertilizers Applied,No Fertilizers Applied,External input dependency,16.53,,3.0,20.46,,3.0,0.2133,,23.8,2.0
"MD_Paut,_24_A glo_Sc_512",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,No Fertilizers Applied,No Fertilizers Applied,External input dependency,16.53,,3.0,19.69,,3.0,0.1749,,19.1,2.0
"MD_Paut,_24_A glo_Sc_513",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,23.28,,3.0,25.04,,3.0,0.0729,,7.6,2.0
"MD_Paut,_24_A glo_Sc_514",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.28,,3.0,25.53,,3.0,0.0923,,9.7,2.0
"MD_Paut,_24_A glo_Sc_515",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.28,,3.0,27.44,,3.0,0.1644,,17.9,2.0
"MD_Paut,_24_A glo_Sc_516",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.28,,3.0,19.69,,3.0,-0.1675,,-15.4,2.0
"MD_Paut,_24_A glo_Sc_517",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.28,,3.0,22.92,,3.0,-0.0156,,-1.5,2.0
"MD_Paut,_24_A glo_Sc_518",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,23.22,,3.0,23.61,,3.0,0.0167,,1.7,2.0
"MD_Paut,_24_A glo_Sc_519",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.22,,3.0,25.06,,3.0,0.0763,,7.9,2.0
"MD_Paut,_24_A glo_Sc_520",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.22,,3.0,27.44,,3.0,0.167,,18.2,2.0
"MD_Paut,_24_A glo_Sc_521",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.22,,3.0,20.46,,3.0,-0.1265,,-11.9,2.0
"MD_Paut,_24_A glo_Sc_522",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,23.22,,3.0,22.92,,3.0,-0.013,,-1.3,2.0
"MD_Paut,_24_A glo_Sc_523",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,19.69,,3.0,29.39,,3.0,0.4005,,49.3,2.0
"MD_Paut,_24_A glo_Sc_524",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,19.69,,3.0,29.53,,3.0,0.4053,,50.0,2.0
"MD_Paut,_24_A glo_Sc_525",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,No Fertilizers Applied,No Fertilizers Applied,External input dependency,20.17,,3.0,19.69,,3.0,-0.0241,,-2.4,2.0
"MD_Paut,_24_A glo_Sc_526",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,20.17,,3.0,29.39,,3.0,0.3765,,45.7,2.0
"MD_Paut,_24_A glo_Sc_527",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,20.17,,3.0,29.53,,3.0,0.3812,,46.4,2.0
"MD_Paut,_24_A glo_Sc_528",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,27.71,,3.0,29.53,,3.0,0.0636,,6.6,2.0
"MD_Paut,_24_A glo_Sc_529",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,27.71,,3.0,34.44,,3.0,0.2174,,24.3,2.0
"MD_Paut,_24_A glo_Sc_530",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,28.48,,3.0,29.39,,3.0,0.0315,,3.2,2.0
"MD_Paut,_24_A glo_Sc_531",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,28.48,,3.0,34.44,,3.0,0.19,,20.9,2.0
"MD_Paut,_24_A glo_Sc_532",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,15.87,,3.0,19.69,,3.0,0.2157,,24.1,2.0
"MD_Paut,_24_A glo_Sc_533",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,15.87,,3.0,20.17,,3.0,0.2398,,27.1,2.0
"MD_Paut,_24_A glo_Sc_534",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.87,,3.0,29.39,,3.0,0.6162,,85.2,2.0
"MD_Paut,_24_A glo_Sc_535",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.87,,3.0,29.53,,3.0,0.621,,86.1,2.0
"MD_Paut,_24_A glo_Sc_536",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.87,,3.0,22.79,,3.0,0.3619,,43.6,2.0
"MD_Paut,_24_A glo_Sc_537",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Intercropping,Intercropping (N fixing),Monoculture,15.87,,3.0,24.36,,3.0,0.4285,,53.5,2.0
"MD_Paut,_24_A glo_Sc_538",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,16.2,,3.0,19.69,,3.0,0.1951,,21.5,2.0
"MD_Paut,_24_A glo_Sc_539",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,16.2,,3.0,20.17,,3.0,0.2192,,24.5,2.0
"MD_Paut,_24_A glo_Sc_540",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Maize,Maize,Soil Quality,Soil Available Phosphorus,mg/kg,No Fertilizers Applied,No Fertilizers Applied,External input dependency,16.2,,3.0,15.87,,3.0,-0.0206,,-2.0,2.0
"MD_Paut,_24_A glo_Sc_541",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Pigeon Pea,Pigeon Pea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,No Fertilizers Applied,No Fertilizers Applied,External input dependency,16.2,,3.0,22.79,,3.0,0.3413,,40.7,2.0
"MD_Paut,_24_A glo_Sc_542",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea-Maize,Soil Quality,Soil Available Phosphorus,mg/kg,No Fertilizers Applied,No Fertilizers Applied,External input dependency,16.2,,3.0,24.36,,3.0,0.4079,,50.4,2.0
"MD_Paut,_24_A glo_Sc_543",JA_Phiri_24_Compa_Ag,"MD_Paut,_24_A glo_Sc",Phiri et al. 2024,2024,10.1002/agg2.20503,Agrosystems Geosci &amp; Env,Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi,Malawi,Southern Africa,Msongwe,-11.4742,34.0581,Cowpea,Cowpea,Soil Quality,Soil Available Phosphorus,mg/kg,Reduced Tillage,Reduced Tillage,Conventional Tillage,23.95,,3.0,27.71,,3.0,0.1458,,15.7,2.0
